"","City","X","long","lat"
"9737","Somerset",423,-80.9852759338062,40.2146019621749
"9738","Somerton",1,-114.7203,32.59662
"9739","Somerville",347,-73.7000095100865,41.137769221902
"9740","Somis",237,-119.029206751055,34.2692255274262
"9741","Somonauk",2,-88.751865,41.68107
"9742","Sonoita",2,-110.6695,31.7236
"9743","Sonoma",1003,-122.45729222333,38.2415232701894
"9744","Sonora",337,-119.712205311573,37.8968609198813
"9745","Sopchoppy",7,-84.5095671428571,30.0739685714286
"9746","Soperton",92,-82.5852701086957,32.4318031521739
"9747","Soquel",225,-121.956190222222,36.9925407555556
"9748","Sorrento",152,-84.4141851315789,29.2366439473684
"9749","Souderton",346,-75.3319291907514,40.2983737861272
"9750","Soulsbyville",16,-120.2652625,37.997823125
"9751","Sound Beach",10,-72.972529,40.957904
"9752","Sour Lake",1,-94.49225,30.16436
"9753","South Abington Township",3,-75.6916366666667,41.48225
"9754","South Acworth",2,-72.289095,43.23919
"9755","South Amana",1,-91.90868,41.76857
"9756","South Amboy",607,-74.2927835584843,40.4780688962109
"9757","South and East Osceola",34,-80.8966002941176,27.6993617647059
"9758","South Barrington",2,-88.145245,42.13801
"9759","South Bay",6,-80.71738,26.65605
"9760","South Beach",55,-124.068425454545,44.5632618181818
"9761","South Beloit",16,-88.994340625,42.482353125
"9762","South Bend",67,-90.2129386567164,42.2048464179104
"9763","South Berwick",7,-70.7949314285714,43.2165914285714
"9764","South Bloomfield",4,-82.9832,39.715615
"9765","South Bloomingville",2,-82.582195,39.428535
"9766","South Boston",69,-75.7306852173913,38.9700413043478
"9767","South Bound Brook",2,-74.52802,40.55831
"9768","South Brunswick",1,-74.47836,40.34887
"9769","South Burlington",23,-73.1799769565217,44.4610952173913
"9770","South Cairo",1,-73.97653,42.2607
"9771","South Charleston",121,-81.8869604958678,38.4874756115702
"9772","South Chatham",6,-70.02272,41.6856433333333
"9773","South Chesterfield",77,-77.4283220779221,37.2838815584416
"9774","South China",4,-69.55269,44.399645
"9775","South Colton",6,-74.8335666666667,44.4700666666667
"9776","South Dartmouth",2,-70.94651,41.60339
"9777","South Dayton",1,-79.00215,42.34694
"9778","South Daytona",4,-81.0071975,29.1698575
"9779","South Deerfield",25,-72.6142744,42.4681408
"9780","South Dennis",27,-70.1534940740741,41.6998055555556
"9781","South Easton",14,-71.0947907142857,42.0326585714286
"9782","South El Monte",1209,-118.051740777502,34.0471242018197
"9783","South Elgin",143,-88.3137144055944,41.992023986014
"9784","South Euclid",1,-81.54739,41.54904
"9785","South Fallsburg",2,-74.617145,41.678445
"9786","South Fork",11,-88.9188363636364,39.3928890909091
"9787","South Gate",975,-118.171287897436,33.9401347794872
"9788","South Glastonbury",32,-72.53849625,41.6722415625
"9789","South Glens Falls",26,-73.6425907692308,43.2858788461538
"9790","South Grafton",3,-71.6896333333333,42.17862
"9791","South Hackensack",26,-74.0562988461539,40.8698280769231
"9792","South Hamilton",5,-70.859612,42.621194
"9793","South Haven",53,-87.5594022641509,42.5499496226415
"9794","South Hempstead",6,-73.6141516666667,40.6884433333333
"9795","South Hero",1,-73.26804,44.63674
"9796","South Hill",66,-78.1360331818182,36.7173092424242
"9797","South Holland",307,-87.5924772312704,41.5942360586319
"9798","South Houston",31,-95.2391522580645,29.6665670967742
"9799","South Huntington",3,-73.38183,40.8304366666667
"9800","South Jefferson",6,-85.6998866666667,38.1125066666667
"9801","South Jordan",1016,-111.926626771654,40.5561575787402
"9802","South Kent",3,-73.50779,41.67601
"9803","South Lake Tahoe",66,-120.022287878788,38.8932463636364
"9804","South Lebanon",8,-84.22020875,39.37717125
"9805","South Londonderry",2,-72.80064,43.187725
"9806","South Lyon",25,-83.65856,42.5080396
"9807","South Miami",17,-80.2893411764706,25.7054205882353
"9808","South Mills",1,-76.3316,36.46014
"9809","South Milwaukee",5,-87.860666,42.921136
"9810","South New Berlin",4,-75.4013325,42.4873225
"9811","South Orange",4,-74.2579875,40.7445925
"9812","South Otselic",2,-75.76564,42.65589
"9813","South Ozone Park",408,-73.8108804656863,40.6715485539216
"9814","South Paris",2,-70.515655,44.27227
"9815","South Park",9,-80.0003355555556,40.2956688888889
"9816","South Pasadena",357,-115.281764929972,33.6020529411765
"9817","South Pekin",3,-89.6563166666667,40.4946566666667
"9818","South Pittsburg",31,-85.7500574193548,35.1145393548387
"9819","South Plainfield",64,-74.41391734375,40.5558771875
"9820","South Plymouth",1,-75.57043,42.58573
"9821","South Point",2,-82.58741,38.43202
"9822","South Portland",60,-70.3195265,43.6347743333333
"9823","South Portsmouth",3,-83.0201233333333,38.71806
"9824","South Prairie",6,-122.09685,47.1394516666667
"9825","South Prince George",4,-77.3654025,37.0917925
"9826","South Range",2,-91.980505,46.64836
"9827","South Richmond Hill",126,-73.8135356349206,40.6921984126984
"9828","South River",9,-74.3853655555556,40.4486277777778
"9829","South Rockwood",20,-83.2653335,42.0589365
"9830","South Roxana",1,-90.06706,38.80453
"9831","South Royalton",6,-72.516525,43.8010033333333
"9832","South Saint Paul",359,-93.0408536768802,44.8834731754875
"9833","South Salem",123,-73.9315582113821,41.1750304878049
"9834","South Salt Lake",47,-111.914459574468,40.7050244680851
"9835","South San Francisco",1267,-122.415807576953,37.6510149092344
"9836","South Santa Clara Valley",1,-121.5755,37.09703
"9837","South Setauket",8,-73.081795,40.8950275
"9838","South Shore",1,-82.94472,38.72473
"9839","South Sioux City",16,-96.414648125,42.45639625
"9840","South Solon",1,-83.43611,39.70459
"9841","South Tamworth",1,-71.32818,43.82918
"9842","South Vienna",10,-83.612779,39.936226
"9843","South Wales",4,-78.5827325,42.715845
"9844","South Weymouth",39,-70.9514723076923,42.1759730769231
"9845","South Whitley",2,-85.592645,41.045265
"9846","South Williamson",1,-82.28417,37.67196
"9847","South Windham",5,-72.167108,41.675854
"9848","South Windsor",84,-72.5935714285714,41.8161516666667
"9849","South Yakima",4,-120.545025,46.093425
"9850","South Yarmouth",24,-70.2030575,41.6819945833333
"9851","Southampton",167,-74.0109602994012,40.3402246107784
"9852","Southaven",96,-89.9902194791667,34.9576054166667
"9853","Southborough",27,-71.539912962963,42.3001081481481
"9854","Southbridge",3,-72.02537,42.0820033333333
"9855","Southbury",130,-73.1938233846154,41.4808558461538
"9856","Southeast Jefferson",2,-85.54055,38.2248
"9857","Southeast Marin",27,-122.516599481481,37.8853917037037
"9858","Southern Pines",46,-79.4008706521739,35.177967173913
"9859","Southfield",1866,-83.2592938906752,42.4825256859593
"9860","Southfields",51,-74.1637945098039,41.2513529411765
"9861","Southgate",85,-83.2694565882353,42.1014145882353
"9862","Southington",277,-72.9379713357401,41.6153490974729
"9863","Southlake",99,-97.1344802020202,32.9499981818182
"9864","Southold",13,-72.4318884615385,41.0626653846154
"9865","Southport",184,-73.5199702717391,40.7870480978261
"9866","Southside",5,-81.969296,38.690506
"9867","Southwest Dallas",1,-96.98717,32.93771
"9868","Southwest Orange",5,-81.526468,28.373354
"9869","Southwest Ranches",1,-80.36222,26.06188
"9870","Southwick",4,-72.79766,42.0630575
"9871","Spanaway",162,-122.416287037037,47.0724627160494
"9872","Spangle",12,-117.39505,47.437415
"9873","Spangler",7,-78.7830957142857,40.6322214285714
"9874","Spanish Fork",685,-111.636101167883,40.0946430218978
"9875","Spanish Fort",182,-87.9338475274725,30.669642032967
"9876","Spanishburg",5,-81.09905,37.493382
"9877","Sparks",1023,-118.645421192571,39.2953363831867
"9878","Sparks Glencoe",111,-76.6672894594595,39.5446926126126
"9879","Sparland",3,-89.43897,41.0255633333333
"9880","Sparrow Bush",1,-74.7314,41.40334
"9881","Sparrows Point",44,-76.4644956818182,39.2396513636364
"9882","Sparta",104,-83.1212252884615,40.8184591346154
"9883","Spartanburg",6392,-81.9608232321652,34.9674618460576
"9884","Speedwell",3,-83.8472433333333,36.4773366666667
"9885","Spencer",116,-90.6657227068965,37.8806020862069
"9886","Spencerport",264,-77.8088037878788,43.1903052651515
"9887","Spencertown",13,-73.47737,42.3129784615385
"9888","Spencerville",10,-76.981317,39.119484
"9889","Speonk",2,-72.701715,40.81923
"9890","Sperry",17,-95.0938982352941,37.1114911764706
"9891","Sperryville",7,-78.2361771428571,38.6654142857143
"9892","Spiceland",42,-85.4184730952381,39.8512792857143
"9893","Spicer",19,-94.9524573684211,45.2538289473684
"9894","Spicewood",241,-98.0695763070539,30.3885669709544
"9895","Spindale",2,-81.9341,35.36693
"9896","Spirit Lake",11,-104.99995,45.4721527272727
"9897","Spiritwood",2,-98.33332,46.89238
"9898","Splendora",8,-95.16292125,30.24009375
"9899","Spofford",6,-72.4183333333333,42.9049166666667
"9900","Spokane",2084,-117.394865642994,47.6738491794626
"9901","Spokane Valley",219,-117.250268949772,47.6654897260274
"9902","Spooner",1,-91.89083,45.82289
"9903","Spotswood",7,-74.3946728571429,40.3893928571429
"9904","Spotsylvania",81,-77.6026224691358,38.184665308642
"9905","Spout Spring",16,-78.91687625,37.351384375
"9906","Spraggs",1,-80.218,39.77917
"9907","Sprague",33,-117.984524242424,47.3122224242424
"9908","Sprague River",9,-121.355444444444,42.4008077777778
"9909","Sprakers",11,-74.5034072727273,42.8990472727273
"9910","Spray",40,-119.786745,44.8621025
"9911","Spreckels",1,-121.6509,36.62379
"9912","Spring",1397,-95.4427421116679,30.0950761345741
"9913","Spring Arbor",9,-84.5689466666667,42.20155
"9914","Spring Bay",1,-89.5173,40.82803
"9915","Spring Branch",3,-98.40192,29.8575266666667
"9916","Spring City",29,-78.13418,38.9514051724138
"9917","Spring Creek",50,-115.603946,40.7550604
"9918","Spring Dale",3,-80.7856566666667,37.83173
"9919","Spring Green",1,-90.05392,43.1781
"9920","Spring Grove",255,-80.0284421176471,40.4890291764706
"9921","Spring Hill",1811,-82.6301743235781,28.5918144892325
"9922","Spring Hope",9,-78.1181177777778,35.9049422222222
"9923","Spring House",16,-75.232188125,40.188190625
"9924","Spring Lake",72,-84.8918486111111,42.0883765277778
"9925","Spring Mills",86,-77.5965998837209,40.8221686046512
"9926","Spring Run",52,-77.6297857692308,40.1557621153846
"9927","Spring Valley",892,-100.825828396861,36.071923441704
"9928","Springboro",90,-84.2029178666667,39.5805924333333
"9929","Springbrook",1,-91.68022,45.95839
"9930","Springdale",53,-95.1626556603774,36.600988490566
"9931","Springer",4,-99.01366,34.84556
"9932","Springerville",14,-109.3738,34.14225
"9933","Springfield",5275,-88.5247118777251,39.3217756739337
"9934","Springfield Center",2,-74.86392,42.837165
"9935","Springfield Gardens",251,-73.7567888047809,40.6669259760956
"9936","Springhill",2,-93.46319,32.99669
"9937","Springtown",2,-97.618225,32.928495
"9938","Springville",256,-105.916232070313,39.1952561328125
"9939","Springville-Johnsondale",3,-118.486366666667,35.9680733333333
"9940","Springville-Mapleton",156,-111.269202564103,39.9435416666667
"9941","Springwater",1,-77.63463,42.66377
"9942","Spruce Creek",1,-78.08156,40.65864
"9943","Spruce Pine",3,-82.0876166666667,35.88798
"9944","Squaw Lake",1,-94.13203,47.61737
"9945","Squaw Valley",35,-119.224508571429,36.7330102857143
"9946","St Pete Beach",42,-82.746625,27.7323388095238
"9947","St. Louis",37,-90.2080651351351,38.6241635135135
"9948","St. Marys",3,-78.57628,35.71317
"9949","St. Petersburg",121,-82.6098470247934,27.9112409917355
"9950","Staatsburg",23,-73.8936204347826,41.8562852173913
"9951","Stacy",144,-92.7638963888889,45.2550848611111
"9952","Stafford",1041,-83.0497526897214,35.7282522478386
"9953","Stafford Springs",65,-72.2634192307692,41.9774713846154
"9954","Staffordsville",1,-80.73938,37.21979
"9955","Stahlstown",21,-79.3059519047619,40.1299323809524
"9956","Staley",3,-79.5819833333333,35.83158
"9957","Stamford",613,-73.5893740946166,41.0559936867863
"9958","Stamps",1,-93.51994,33.36718
"9959","Stanardsville",21,-78.4951471428571,38.3236423809524
"9960","Stanberry",1,-94.53133,40.21289
"9961","Stanchfield",2,-93.388915,45.6503
"9962","Standish",31,-89.7516593548387,43.2480067741935
"9963","Stanfield",109,-117.423718807339,44.1791283486239
"9964","Stanford",37,-121.518497297297,37.9457351351351
"9965","Stanfordville",42,-73.725435,41.9157738095238
"9966","Stanhope",17,-74.7210717647059,40.9124247058824
"9967","Stanley",31,-83.0630548387097,39.0520964516129
"9968","Stanleytown",11,-79.9494636363636,36.7381572727273
"9969","Stanton",72,-96.0775384722222,34.1074356944444
"9970","Stantonsburg",1,-77.75964,35.68214
"9971","Stanwood",84,-119.707891309524,47.6901928571429
"9972","Staples",35,-94.7573528571429,46.4175848571429
"9973","Stapleton",17,-87.8371447058824,33.6613570588235
"9974","Star",4,-88.990785,37.52902
"9975","Star City",5,-89.73083,36.735874
"9976","Star Lake",1,-75.04346,44.163
"9977","Star Tannery",1,-78.40396,39.07437
"9978","Starbuck",6,-95.553835,45.573125
"9979","Starke",134,-82.0741450746269,29.9481246268657
"9980","Starkville",5,-88.81949,33.481084
"9981","Starr",184,-82.7016270108696,34.3954727173913
"9982","State College",272,-77.8480954779412,40.8025310661765
"9983","State Line",1,-88.50386,31.51004
"9984","State Road",4,-80.8692375,36.3284675
"9985","Stateline",47,-119.916793617021,38.970054893617
"9986","Staten Island",2546,-74.1325902592302,40.5957639041634
"9987","Statesboro",29,-81.7825648275862,32.4042555172414
"9988","Statesville",356,-80.8924864325843,35.8012855898876
"9989","Statham",15,-83.5877613333333,33.9385493333333
"9990","Staunton",352,-79.1793724715909,38.1228796875
"9991","Stayton",96,-122.698521875,44.7943160416667
"9992","Steamboat Rock",3,-93.0512866666667,42.4569366666667
"9993","Steamboat Springs",12,-106.831541666667,40.387405
"9994","Stedman",1,-78.67417,35.00957
"9995","Steele",24,-88.884335,35.7144475
"9996","Steeleville",2,-89.723035,37.99157
"9997","Steep Falls",3,-70.63065,43.7376
"9998","Steger",4,-87.613665,41.4677175
"9999","Steilacoom",3,-122.597733333333,47.1727166666667
"10000","Steinhatchee",3,-83.3153066666667,29.75484
"10001","Stem",3,-78.6837633333333,36.21702
"10002","Stephens City",80,-78.215736625,39.082414
"10003","Stephenson",5,-83.636808,42.94889
"10004","Stephentown",25,-73.379296,42.5567484
"10005","Sterling",1955,-77.5612190179028,39.1266128951407
"10006","Sterling Heights",313,-83.0281647603834,42.5841769009585
"10007","Sterrett",36,-86.5987902777778,33.3659077777778
"10008","Steubenville",3,-80.7017566666667,40.3713266666667
"10009","Stevens",115,-76.1539107826087,40.2218726956522
"10010","Stevens Point",65,-89.5483156923077,44.5403118461538
"10011","Stevensburg",3,-77.8666433333333,38.43444
"10012","Stevenson",43,-113.899708837209,44.3059160465116
"10013","Stevenson Ranch",360,-118.573019722222,34.3858181666667
"10014","Stevensville",221,-80.1838215837104,40.1390981447964
"10015","Stevinson",64,-120.8651015625,37.33270734375
"10016","Steward",4,-89.0211025,41.82547
"10017","Stewart",4,-94.53872,44.726085
"10018","Stewartstown",44,-76.5939872727273,39.7644877272727
"10019","Stewartsville",106,-75.2992156603774,40.6811782075472
"10020","Stewartville",72,-92.5016579166667,43.8716759722222
"10021","Stilesville",16,-86.629603125,39.58273125
"10022","Stillwater",248,-92.26739,44.5230223387097
"10023","Stilwell",24,-94.6764004166667,38.7944129166667
"10024","Stinnett",1,-101.4429,35.81662
"10025","Stinson Beach",18,-122.655555555556,37.9087761111111
"10026","Stirling",4,-74.4934375,40.6698
"10027","Stites",1,-115.9651,45.9849
"10028","Stittville",2,-75.313355,43.219875
"10029","Stockbridge",1106,-84.2147050994575,33.5954495027125
"10030","Stockdale",2,-97.954385,29.28911
"10031","Stockertown",14,-75.2684864285714,40.7552014285714
"10032","Stockholm",6,-74.5291066666667,41.1015516666667
"10033","Stockport",3,-81.78668,39.4829
"10034","Stockton",3867,-120.971680546418,38.0248825076287
"10035","Stockton Springs",1,-68.80721,44.56028
"10036","Stoddard",15,-77.193434,43.1965653333333
"10037","Stokesdale",8,-79.99156625,36.235335
"10038","Stone Creek",3,-81.55525,40.3948
"10039","Stone Mountain",334,-84.1596180538922,33.8195922754491
"10040","Stone Park",4,-87.883735,41.902725
"10041","Stone Ridge",10,-74.167552,41.83292
"10042","Stoneboro",6,-80.1457316666667,41.3751083333333
"10043","Stoneham",201,-72.3976944278607,42.410827761194
"10044","Stoneville",6,-79.9019766666667,36.450175
"10045","Stonington",45,-71.9046695555556,41.3770324444444
"10046","Stony Brook",80,-73.119568375,40.889613125
"10047","Stony Creek",72,-77.3991041666667,36.9435655555556
"10048","Stony Point",160,-74.21061575,41.1006870625
"10049","Stonyford",3,-122.487333333333,39.3057833333333
"10050","Storden",2,-95.306985,44.04128
"10051","Storm Lake",5,-95.15138,42.662868
"10052","Stormville",12,-73.7310775,41.5514908333333
"10053","Storrs Mansfield",43,-72.2718451162791,41.8025960465116
"10054","Story City",35,-93.5720582857143,42.1880177142857
"10055","Stotts City",7,-93.9520557142857,37.0750428571429
"10056","Stoughton",236,-75.0701008050847,42.3347527118644
"10057","Stout",3,-83.19645,38.6394433333333
"10058","Stoutsville",8,-82.83796625,39.63439375
"10059","Stow",65,-80.4026703076923,41.3161444615385
"10060","Stowe",2,-72.711805,44.43542
"10061","Stoystown",28,-78.9917807142857,40.1207139285714
"10062","Strabane",1,-80.19836,40.24875
"10063","Strafford",68,-90.8469252941177,37.8920497058823
"10064","Strasburg",189,-79.5825792063492,39.3192621164021
"10065","Stratford",429,-77.4315209090909,40.6447356643357
"10066","Stratham",23,-70.9203734782609,43.0048282608696
"10067","Strathmore",76,-119.087810526316,36.1430680263158
"10068","Stratton",8,-102.4416,39.4004925
"10069","Straughn",29,-85.271985862069,39.8522617241379
"10070","Strawberry Plains",21,-83.6868219047619,36.0219938095238
"10071","Strawberry Point",3,-91.5465433333333,42.6857433333333
"10072","Strawberry Valley",1,-121.1225,39.55888
"10073","Strawn",2,-98.49686,32.72605
"10074","Streamwood",133,-88.1727223308271,42.0096912781955
"10075","Streator",6,-88.8673416666667,41.1355883333333
"10076","Street",43,-76.335051627907,39.6498160465116
"10077","Streetman",8,-96.285235,31.83187
"10078","Streetsboro",18,-81.36525,41.2509955555556
"10079","Strongstown",4,-78.89452,40.53215
"10080","Strongsville",96,-81.8170493645833,41.3265921458333
"10081","Stroud",6,-96.66645,35.7566816666667
"10082","Stroudsburg",223,-75.2403821973094,40.9791577130045
"10083","Stryker",1,-84.36109,41.44208
"10084","Strykersville",7,-78.3966628571429,42.77037
"10085","Stuart",257,-82.2231977821012,30.1112599610895
"10086","Stuarts Draft",14,-79.0334214285714,38.0337871428571
"10087","Studio City",729,-118.389808916324,34.1482433333333
"10088","Stumpy Point",3,-75.81345,35.7412566666667
"10089","Sturbridge",112,-72.0685649107143,42.1181541071429
"10090","Sturgeon",3,-92.31616,39.1836666666667
"10091","Sturgeon Lake",26,-92.7888923076923,46.3762830769231
"10092","Sturgis",26,-85.4241948846154,41.8124236538462
"10093","Sturtevant",232,-87.9517425,42.6983299137931
"10094","Stuttgart",4,-91.495775,34.436965
"10095","Stuyvesant",20,-73.7615625,42.3757085
"10096","Suamico",17,-88.0521188235294,44.6413429411765
"10097","Sublette",2,-89.18015,41.604085
"10098","Sublimity",52,-122.758228846154,44.8432113461538
"10099","Succasunna",11,-74.6405663636364,40.8624263636364
"10100","Sudan",3,-102.518433333333,34.0752066666667
"10101","Sudbury",12,-71.4294208333333,42.3802075
"10102","Sudlersville",29,-75.9081206896552,39.1679696551724
"10103","Suffern",504,-74.1251421428571,41.1186554563492
"10104","Suffield",14,-72.6401557142857,41.9899707142857
"10105","Suffolk",461,-76.55610329718,36.7873904772234
"10106","Sugar City",1,-111.7373,43.89469
"10107","Sugar Grove",72,-87.6998309722222,41.6771263888889
"10108","Sugar Hill",15,-84.0541706666667,34.111736
"10109","Sugar Land",256,-95.6367382421875,29.6044785546875
"10110","Sugar Valley",2,-85.028885,34.58279
"10111","Sugarcreek",20,-81.67118845,40.49781965
"10112","Sugarloaf",16,-86.25901,39.321731875
"10113","Suisun City",99,-121.946057575758,38.2303750505051
"10114","Suitland",283,-76.9054514840989,38.8288031448763
"10115","Sula",2,-113.92175,45.72812
"10116","Sulligent",3,-88.1390433333333,33.89106
"10117","Sullivan",52,-87.0843417307692,39.5053013461538
"10118","Sulphur",71,-92.9326567605634,30.9106164788732
"10119","Sulphur Springs",6,-95.64155,33.1442933333333
"10120","Sultan",40,-121.7442175,47.85214525
"10121","Sumas",11,-122.246336363636,48.9757263636364
"10122","Sumerco",1,-81.83562,38.22426
"10123","Sumiton",3,-87.0483833333333,33.74789
"10124","Summer Lake",17,-120.788058823529,42.9065805882353
"10125","Summerdale",17,-87.7036070588235,30.48316
"10126","Summerfield",140,-81.9258076428571,29.8735522857143
"10127","Summerhill",3,-78.7594766666667,40.3870166666667
"10128","Summerland",78,-119.594994871795,34.41943
"10129","Summerland Key",23,-81.4802869565217,24.6596582608696
"10130","Summersville",7,-80.8305007142857,38.3247184285714
"10131","Summerton",219,-80.384500913242,33.5629295890411
"10132","Summertown",3,-87.2805833333333,35.4245833333333
"10133","Summerville",3382,-80.3818502188054,33.102938710822
"10134","Summit",170,-77.7103439411765,40.0631568235294
"10135","Summit Argo",29,-87.8069710344828,41.7853448275862
"10136","Summit Point",2,-77.91739,39.20257
"10137","Summitville",1,-85.67162,40.36489
"10138","Sumner",324,-121.774006944444,47.0235009259259
"10139","Sumpter",38,-118.285823684211,44.6731360526316
"10140","Sumrall",16,-89.575509375,31.333378125
"10141","Sumter",1274,-80.3798933124019,33.9174869937206
"10142","Sumterville",58,-82.0913315517241,28.7554967241379
"10143","Sun City",607,-114.237382537068,33.6636442833608
"10144","Sun City Center",114,-82.3514763157895,27.7229387719298
"10145","Sun City West",108,-112.362211111111,33.6670033333333
"10146","Sun Lakes",19,-111.864968421053,33.2177657894737
"10147","Sun Prairie",85,-89.2341502352941,43.1689261176471
"10148","Sun River",1,-111.5073,47.43389
"10149","Sun Valley",1948,-118.407646457906,34.3595609958932
"10150","Sunapee",7,-72.0671614285714,43.4323042857143
"10151","Sunburg",4,-95.18085,45.36066
"10152","Sunbury",287,-81.7045045191638,40.3439766097561
"10153","Suncook",3,-71.46056,43.1714566666667
"10154","Sundance",1,-104.3979,44.39212
"10155","Sunderland",8,-75.08585,40.08834375
"10156","Sunfield",5,-85.010586,42.755816
"10157","Sunland",272,-118.328583455882,34.260864375
"10158","Sunman",16,-85.087756875,39.262370625
"10159","Sunny Isles Beach",7,-80.1216314285714,25.9372528571429
"10160","Sunnyside",12,-81.5978775,41.6766916666667
"10161","Sunnyvale",1954,-119.217553398158,36.8834448413511
"10162","Sunol",1319,-121.880221986353,37.5830082183472
"10163","Sunrise",47,-80.2670442553191,26.1589742553191
"10164","Sunset",51,-84.0292447058823,34.4878403921569
"10165","Sunset Beach",1,-118.0715,33.71894
"10166","Sunset Valley",34,-97.8179402941176,30.2280102941176
"10167","Superior",82,-107.160338780488,37.3185245121951
"10168","Superior city",2,-92.13973,46.73077
"10169","Supply",10,-78.290336,34.0256
"10170","Suquamish",1,-122.5525,47.73167
"10171","Surf City",2,-75.840945,37.05359
"10172","Surfside",6,-80.1223166666667,25.8796533333333
"10173","Surfside Beach",19,-78.9741652631579,33.6167573684211
"10174","Surgoinsville",2,-82.823675,36.492285
"10175","Suring",5,-88.373366,45.120018
"10176","Surprise",633,-112.381010900474,33.6356572985782
"10177","Surry",11,-75.9613918181818,38.1889590909091
"10178","Susanville",99,-120.691742424242,40.420754040404
"10179","Susquehanna",1,-75.65514,41.96051
"10180","Sussex",19,-77.4885310526316,41.63867
"10181","Sutersville",2,-79.79561,40.24636
"10182","Sutherland",36,-79.3737830555556,37.5777161111111
"10183","Sutherlin",175,-121.3188404,43.0582885714286
"10184","Sutter",32,-121.760440625,39.1548365625
"10185","Sutter Creek",59,-120.775005084746,38.403843220339
"10186","Sutton",58,-76.8439444827586,40.1609701724138
"10187","Suttons Bay",4,-85.6250825,44.982535
"10188","Suwanee",282,-84.0537846808511,34.0322785460993
"10189","Swainsboro",31,-82.3569061290323,32.4723616129032
"10190","Swaledale",2,-93.343435,42.98267
"10191","Swampscott",4,-70.9086475,42.4743825
"10192","Swan",6,-93.3385633333333,41.4374333333333
"10193","Swan River",10,-93.172313,47.077904
"10194","Swan Valley",4,-111.2165,43.373725
"10195","Swannanoa",33,-82.4079603030303,35.5951387878788
"10196","Swansea",537,-80.2300104096834,34.4548761824953
"10197","Swanton",42,-82.1513188095238,41.6231092857143
"10198","Swanville",5,-94.634706,45.963496
"10199","Swanzey",25,-72.2920668,42.8797044
"10200","Swarthmore",14,-75.34847,39.9020521428571
"10201","Swartz Creek",998,-83.8163112725451,42.9543363026052
"10202","Swatara",1,-93.69198,46.98682
"10203","Swayzee",2,-85.833765,40.479055
"10204","Swea City",2,-94.26614,43.3855
"10205","Swedesboro",174,-75.3021278735632,39.7635872413793
"10206","Sweeny",4,-95.73788,29.08471
"10207","Sweet",2,-116.30595,43.923565
"10208","Sweet Home",65,-122.754489230769,44.4125961538462
"10209","Sweet Springs",33,-93.3652721212121,38.9754036363636
"10210","Sweetwater",58,-93.7058894827586,33.6033639655172
"10211","Swifton",1,-91.12434,35.79915
"10212","Swiftwater",5,-75.333762,41.09632
"10213","Swisher",98,-91.6665474489796,41.8464457142857
"10214","Swisshome",3,-123.8456,44.0690866666667
"10215","Swissvale",1,-79.88612,40.42134
"10216","Switz City",2,-87.01164,39.05284
"10217","Swoope",12,-79.2203758333333,38.18433
"10218","Swords Creek",5,-81.914912,37.061826
"10219","Sycamore",37,-85.6763781081081,38.7178881081081
"10220","Sykesville",219,-77.0102701369863,39.3940542465753
"10221","Sylacauga",19,-86.2910157894737,33.1812984210526
"10222","Sylmar",2827,-118.457258012027,34.3064279094446
"10223","Sylva",20,-83.204741,35.377814
"10224","Sylvan Beach",2,-75.7289,43.198115
"10225","Sylvania",56,-83.5506448214286,40.4817030357143
"10226","Sylvester",33,-84.3811515151515,31.5897257575758
"10227","Syosset",226,-73.500514380531,40.8009964159292
"10228","Syracuse",2413,-77.2369363572317,43.0002869954414
"10229","Taberg",23,-75.6027817391304,43.3110665217391
"10230","Tabernacle",15,-74.7238446666667,39.8438066666667
"10231","Tabernash",1,-105.8198,39.95553
"10232","Tabiona",3,-110.685566666667,40.33879
"10233","Tabor City",2,-78.756595,34.078865
"10234","Tacoma",4195,-122.444101764005,47.2113350417163
"10235","Taft",60,-119.434406666667,35.1768465
"10236","Tafton",2,-75.206585,41.388525
"10237","Taftville",4,-72.0541825,41.562925
"10238","Tahoe City",102,-120.153050980392,39.1777274509804
"10239","Tahoe Vista",5,-120.05282,39.241828
"10240","Tahoka",1,-101.8066,33.09273
"10241","Tahoma",7,-120.1392,39.0623714285714
"10242","Takoma Park",39,-76.9973828205128,38.9823212820513
"10243","Talala",7,-95.6921928571429,36.5520285714286
"10244","Talbotton",6,-84.5460666666667,32.70701
"10245","Talent",140,-122.776736428571,42.2471475
"10246","Talking Rock",22,-84.5282977272727,34.5281763636364
"10247","Talladega",9,-86.13054,33.4685533333333
"10248","Tallahassee",1791,-84.2753080067002,30.4600735901731
"10249","Tallapoosa",35,-85.2695231428571,33.7192508571429
"10250","Tallassee",8,-84.995,34.0525525
"10251","Tallmadge",13,-81.4066523076923,41.0759823076923
"10252","Tallulah",8,-91.17321625,32.3818625
"10253","Talmage",25,-110.5907,40.18521
"10254","Talmo",18,-83.7199466666667,34.202305
"10255","Tama",1,-92.53296,41.96433
"10256","Tamaqua",8,-75.98312,40.7964975
"10257","Tamarac",24,-80.2293795833333,26.1966020833333
"10258","Tamarack",13,-93.1155515384615,46.6470038461538
"10259","Tamassee",13,-83.0400592307692,34.8846369230769
"10260","Tampa",11819,-82.4449105914206,27.9964520678568
"10261","Tamworth",2,-71.206425,43.8488
"10262","Taneytown",22,-77.1796077272727,39.6700286363636
